Mizuki EX2,Rila,0,mwc,A,A,m,1:1.3,0,2,2,13-03-2016
Klaus garcia,K' dempsey,1,mwc,A,S,m,1:13,0,2,2,13-03-2016
Phoenix wright,Commissioner gordon,1,mwc,t,B,m,1:3.6,0,2,2,13-03-2016
V2ab,Ermac,0,mwc,A,S,m,4.7:1,0,2,2,13-03-2016
Ironhide,Pinkie pie,0,mwc,A,B,m,4.3:1,0,2,2,13-03-2016
Miles,Another kung fu girl z,1,mwc,A,A,m,1:12.4,0,2,2,13-03-2016
Barney,Haohmaru,0,mwc,A,S,m,15.3:1,0,2,2,13-03-2016
Perfecti ex,Alex_a,0,mwc,A,A,m,1:2.3,0,2,2,13-03-2016
Andrew,Another clone ash,1,mwc,A,S,m,1:33.3,0,2,2,13-03-2016
Soushihan k.s.k 12p color,Falco la pasione(nagiai),1,mwc,A,S,m,1:2.2,0,2,2,13-03-2016
Diyaa man,Buntaro EX,0,mwc,t,B,m,1:5.8,0,2,2,13-03-2016
Baruganodon_ex,Medusa,1,mwc,f,S,m,1:3.8,0,2,2,13-03-2016
Serika,Scorponok,0,mwc,t,A,m,6.2:1,0,2,2,13-03-2016
Android 18 EX3,Guldin EX2,0,mwc,A,B,m,2.6:1,0,2,2,13-03-2016
Egith,Rockman,1,mwc,f,B,m,1.5:1,0,2,2,13-03-2016
Shadow dio,Sephiroth AK,0,mwc,A,A,m,1.3:1,0,2,2,13-03-2016
Talonarten,Bang,1,mwc,t,A,m,1:2.3,0,2,2,13-03-2016
Ssj3 gotenks,Clayface,0,mwc,A,B,m,5:1,0,2,2,13-03-2016
Scolipede,Vivi_ornitier,1,mwc,A,B,m,1.8:1,0,2,2,13-03-2016
Custom omk beatrice EX3,Royal air king EX3,1,mwc,t,A,m,1:3.5,0,2,2,13-03-2016
Blue mary,King kong,1,mwc,A,S,m,1:7.1,0,2,2,13-03-2016
Maria EX2,Gardevoir dx,0,mwc,f,A,m,1.5:1,0,2,2,13-03-2016
Elita one,Ridley zm,1,mwc,A,A,m,1:9.4,0,2,2,13-03-2016
Young Heihachi,Shuma,1,mwc,A,B,m,1:1.4,0,2,2,13-03-2016
Doraemon,Apocalypse EX2,0,mwc,A,B,m,7.1:1,0,2,2,13-03-2016
Kanji,Guile_a,1,mwc,A,B,m,1:3.2,0,2,2,13-03-2016
Rip_saber,Jimmy lee,1,mwc,f,A,m,2.3:1,0,2,2,13-03-2016
Houjuu nue H,Eko,0,mwc,f,A,m,1:2.7,0,2,2,13-03-2016
Mokey d. luffy,Rikard,0,mwc,A,B,m,1:1.6,0,2,2,13-03-2016
Kusanagi EX,Kung fu rabbit,0,mwc,t,A,m,1.9:1,0,2,2,13-03-2016
Honda tadakatsu,Blizzard,0,mwc,t,A,m,1:2.3,0,2,2,13-03-2016
Crawdo,Ex-kyo,0,mwc,A,S,m,2.9:1,0,2,2,13-03-2016
Bruno bucciarati,Sailor mars EX2,1,mwc,A,A,m,1:2.8,0,2,2,13-03-2016
Drake,Carmilla,1,mwc,A,B,m,1.8:1,0,2,2,13-03-2016
G rugal CVS,Senel,1,mwc,A,A,m,1:1.4,0,2,2,13-03-2016
Donald,Antimage,1,mwc,t,A,m,1:3.2,0,2,2,13-03-2016
Usada hikaru,Scorpion CVW,0,mwc,A,B,m,4.7:1,0,2,2,13-03-2016
Opirus element,Remilia scarlet,0,mwc,t,S,m,1:1.8,0,2,2,13-03-2016
Metalgear rex,Luka,1,mwc,A,S,m,3.7:1,0,2,2,13-03-2016
Kyoko_sakura EX,Raidou EX,0,mwc,A,A,m,1:1,0,2,2,13-03-2016
Hikaru EX3,Kingslime,1,mwc,A,A,m,1:5.9,0,2,2,13-03-2016
Mary deiyon,Pinkie pie,0,mwc,A,B,m,21.6:1,0,2,2,13-03-2016
Goat_b,Sara_cat EX,1,mwc,A,A,m,1:4,0,2,2,13-03-2016
Byrne,Kaguya houraisan EX,1,mwc,A,B,m,1:7.4,0,2,2,13-03-2016
Nagato yuki EX,Youkanman,0,mwc,A,A,m,5:1,0,2,2,13-03-2016
Asha,Gray fullbuster,0,mwc,A,B,m,3.2:1,0,2,2,13-03-2016
Senna_ai,Vegeta EX3,1,mwc,A,A,m,1:1.6,0,2,2,13-03-2016
Ssj5 goku,Divekick kfm,1,mwc,t,A,m,1:2.7,0,2,2,13-03-2016
Felicia EX2,Blitztank-n,1,mwc,A,A,m,3.3:1,0,2,2,13-03-2016
Taki,Optimus prime,1,mwc,A,B,m,1.8:1,0,2,2,13-03-2016
Wraith,Mashiro,1,mwc,t,S,m,1:9.3,0,2,2,13-03-2016
Poison ivy,Zero Cloud,1,mwc,t,B,m,1:17.5,0,2,2,13-03-2016
No.8,Mask the griffon EX3,1,mwc,A,A,m,1:7.1,0,2,2,13-03-2016
Wing.0,Alcott,1,mwc,f,A,m,1:9.3,0,2,2,13-03-2016
Duck king EX2,Guy mk ii,1,mwc,A,B,m,1:1.8,0,2,2,13-03-2016
Layla,Michaelangelo,0,mwc,A,B,m,13.1:1,0,2,2,13-03-2016
Dinozord EX,Michael_roa_valdamjong,0,mwc,A,S,m,15:1,0,2,2,13-03-2016
Balrog f,Hugo dc,1,mwc,A,S,m,6.6:1,0,2,2,13-03-2016
GodzillaEX,Sonans,1,mwc,A,S,m,1.7:1,0,2,2,13-03-2016
Master zibaku rugal,Moonmillenniummon,0,mwc,A,X,m,32.6:1,0,2,2,13-03-2016
Ff1 tung fu rue,Thin nen,1,mwc,t,B,m,1.1:1,0,2,2,13-03-2016
Saint kyo,Hiziri,0,mwc,t,S,m,2.1:1,0,2,2,13-03-2016
Wangchang EX,Bc-sakura,1,mwc,A,S,m,1:3.9,0,2,2,13-03-2016
Avdol ver 2001/01/30 by camrat,Guile_a,1,mwc,A,B,m,1:2.6,0,2,2,13-03-2016
Muscle power,Serio,0,mwc,A,A,m,3:1,0,2,2,13-03-2016
Vegalunker,Lelouch EX,1,mwc,A,B,m,1:26.4,0,2,2,13-03-2016
Marona,Grant,0,mwc,t,A,m,1:1,0,2,2,13-03-2016
W arcueid,Nayuta,1,mwc,A,S,m,1:7.4,0,2,2,13-03-2016
Robo-jam,Nf-kyo EX3,0,mwc,t,A,m,6.1:1,0,2,2,13-03-2016
Mrheart,Raiden ff,0,mwc,A,B,m,12.1:1,0,2,2,13-03-2016
Balrog f,Sonic mvc,1,mwc,A,S,m,2.6:1,0,2,2,13-03-2016
Lancer EX2,Jyubei yagyu EX3,0,mwc,t,A,m,7:1,0,2,2,13-03-2016
Bloo xiii,Bloo,0,mwc,A,S,m,16.3:1,0,2,2,13-03-2016
Jyubei yagyu EX3,Eleking,1,mwc,f,A,m,1:1.1,0,2,2,13-03-2016
Devilman,Cheng_fu,1,mwc,A,B,m,1:22.7,0,2,2,13-03-2016
Mature,Goenitz EX3,1,mwc,A,A,m,1:3.6,0,2,2,13-03-2016
Klonoa,Naruto uzumaki,0,mwc,A,B,m,1:3.2,0,2,2,13-03-2016
Jenny EX,Chibi naruto,1,mwc,A,B,m,1:3.1,0,2,2,13-03-2016
Vegeta z2,Albion,1,mwc,A,A,m,1:14.9,0,2,2,13-03-2016
Remilya scarlet,Wapiko,1,mwc,A,S,m,1:1.3,0,2,2,13-03-2016
Sonic 2 style sonic,Theskiver,1,mwc,t,S,m,1.3:1,0,2,2,13-03-2016
Misaka mikoto EX2,Soulgen,0,mwc,A,A,m,1:1,0,2,2,13-03-2016
Gaibon,Guardian,0,mwc,t,S,m,1.6:1,0,2,2,13-03-2016
Sad claps,Dress cinderella mio,1,mwc,A,S,m,1:2.5,0,2,2,13-03-2016
Vice EX3,Fujiwara no mokou,1,mwc,A,A,m,1:4.3,0,2,2,13-03-2016
Infant mutant,Bristol-d,0,mwc,t,S,m,1.1:1,0,2,2,13-03-2016
Suika ibuki,Dokuro chan,1,mwc,A,S,m,1:3.4,0,2,2,13-03-2016
Jurarus,Hatsune miku,0,mwc,A,S,m,1.2:1,0,2,2,13-03-2016
Bonus kun EX2,Captain atlantis,1,mwc,A,B,m,1:1.1,0,2,2,13-03-2016
Neo dio EX3,Doomsday,1,mwc,A,B,m,1:1.4,0,2,2,13-03-2016
Shishioh,Meiya_striker,1,mwc,A,S,t,1:3.1,0,2,2,13-03-2016
Herb,Curehappy,1,mwc,A,S,t,1.8:1,0,2,2,13-03-2016
Gogeta mvc,Azteca,0,mwc,A,S,t,1.8:1,0,2,2,13-03-2016
Athena945,Elle,1,mwc,A,S,t,2.4:1,0,2,2,13-03-2016
Gorimaru jr,Kawashima-san,0,mwc,f,S,t,1:1.2,0,2,2,13-03-2016
Arrange_ayu,Yuka,1,mwc,A,S,t,1:1.2,0,2,2,13-03-2016
Curehappy,Colossus mvc2 ex,1,mwc,t,S,t,1:13.9,0,2,2,13-03-2016
Gogeta mvc,Elle,0,mwc,t,S,t,4.1:1,0,2,2,13-03-2016
Gorimaru jr,Yuka,1,mwc,t,S,t,1:1.8,0,2,2,13-03-2016
Gogeta mvc,Yuka,1,mwc,f,S,t,1.9:1,0,2,2,13-03-2016
Colossus mvc2 ex,Yuka,1,mwc,f,S,t,1:1.3,0,2,2,13-03-2016
Okina,Norimaro EX3,0,mwc,A,A,m,2.2:1,0,2,2,13-03-2016
Serika,Eharu_ai,1,mwc,f,A,m,1:1,0,2,2,13-03-2016
Symbiote thanos,Arthur EX,1,mwc,A,B,m,1:2.7,0,2,2,13-03-2016
Yashiro nanakase EX3,Evil ken,1,mwc,t,S,m,1:2,0,2,2,13-03-2016
Android 16 ai-barbatos,Joker EX3,1,mwc,t,A,m,3.2:1,0,2,2,13-03-2016
Atatatatatatata,Skullomania,1,mwc,A,S,m,4.4:1,0,2,2,13-03-2016
Bekkamu2,Heavyarmscustom,1,mwc,A,A,m,1:5.1,0,2,2,13-03-2016
Rumia,Minis mahn,1,mwc,A,B,m,3:1,0,2,2,13-03-2016
Blob,Galvatron,0,mwc,f,B,m,2.3:1,0,2,2,13-03-2016
Charizard,Kaori EX3,0,ct,t,B,m,1.5:1,0,2,2,13-03-2016
Makoto nanaya,Necorsair,0,ct,f,A,m,1:4.2,0,2,2,13-03-2016
Kane,Cecil_damon,1,ct,f,A,m,1:2.3,0,2,2,13-03-2016
Jotaro,Curfue,1,ct,f,S,m,1:7.7,0,2,2,13-03-2016
Hancock EX,Wonder momo EX,1,ct,t,B,m,1:1,0,2,2,13-03-2016
Syouzan matsuo,S-yuuka,1,ct,f,S,m,1:5.3,0,2,2,13-03-2016
Dokuro chan,Z-ton 2nd,0,ct,f,S,m,1:1.9,0,2,2,13-03-2016
Jupiter,Leo bradlay,1,ct,t,B,m,1:9.7,0,2,2,13-03-2016
Pocket tylor,Curly brace,1,ct,f,B,m,1:8.2,0,2,2,13-03-2016
The mythical dacentrurian,Sanada kojiroh s-style,1,ct,t,X,m,1:65.9,0,2,2,13-03-2016
Mora_g,Kazuya akatsuki +q,1,ct,f,S,m,2.3:1,0,2,2,13-03-2016
Pikopiko,Zeus ex,1,ct,f,B,m,1:3.6,0,2,2,13-03-2016
Q-mantha,Ikkyu,0,ct,t,B,m,12.2:1,0,2,2,13-03-2016
Umvc_fuha,Shaft,1,ct,t,S,m,1:3,0,2,2,13-03-2016
Faud EX3,Jamm,1,ct,t,A,m,1:7.5,0,2,2,13-03-2016
Master kaede,Stickykeys,1,ct,t,S,m,1:5.3,0,2,2,13-03-2016
Getsufuma,Cci kasumi,0,ct,f,B,m,1.5:1,0,2,2,13-03-2016
D4 roll,Animus EX3,0,ct,f,S,m,5.7:1,0,2,2,13-03-2016
Johann EX3,Gigapowier loves dark ruler,1,ct,f,S,m,1:1.7,0,2,2,13-03-2016
Jin bros,A-rei,1,ct,t,S,m,1:2.8,0,2,2,13-03-2016
Sub-zero EX,Taki EX3,1,ct,t,A,m,1:2.9,0,2,2,13-03-2016
Master sakura,Ermac,0,ct,t,S,m,23.2:1,0,2,2,13-03-2016
Shiny diamond,Robo-mukai,0,ct,t,S,m,46.5:1,0,2,2,13-03-2016
D',Guido,1,ct,t,B,m,1:3.7,0,2,2,13-03-2016
Gehorsam,Ditto EX3,0,ct,t,A,m,5:1,0,2,2,13-03-2016
Charlie EX3,Mech rugal,1,ct,t,A,m,1:4.2,0,2,2,13-03-2016
Sounanda,Raiden EX,0,ct,f,A,m,1:1.4,0,2,2,13-03-2016
Yashiro EX2,Honda tadakatsu,1,ct,f,A,m,2.8:1,0,2,2,13-03-2016
Mugen de saikyou no lemirya,Master krauser,0,ct,t,S,m,26.4:1,0,2,2,13-03-2016
Cf-len,Kouma kishima,0,ct,t,B,m,3.7:1,0,2,2,13-03-2016
Deluxe lin,Chiduru,0,ct,t,A,m,2.3:1,0,2,2,13-03-2016
Scream,Silver,0,ct,t,B,m,26.2:1,0,2,2,13-03-2016
Vritra,Desteny remilia,1,ct,t,A,m,1:1.1,0,2,2,13-03-2016
Leon EX,Fygar,1,ct,f,A,m,1:23.9,0,2,2,13-03-2016
Snorlax EX2,Dead geese,0,ct,f,S,m,1:2.1,0,2,2,13-03-2016
M. bison,Master ryu,0,ct,f,B,m,1.7:1,0,2,2,13-03-2016
Clark steel,Wolvenom,0,ct,f,B,m,12.1:1,0,2,2,13-03-2016
Gavora,D'raven,1,ct,t,A,m,7.1:1,0,2,2,13-03-2016
Labyrinth,Meiya_striker,0,ct,t,S,m,12:1,0,2,2,13-03-2016
Shingo 98,Gekka suika,1,ct,f,A,m,1:13.9,0,2,2,13-03-2016
S.o.g,Momo-len_ver1.39,1,ct,f,S,m,1:2.8,0,2,2,13-03-2016
Super3 goku,Orsted_w,0,ct,t,S,m,3.1:1,0,2,2,13-03-2016
Rotom,Wreck-it ralph EX3,0,ct,f,B,m,1.7:1,0,2,2,13-03-2016
Spider-carnage,Syakoya,0,ct,f,B,m,10.1:1,0,2,2,13-03-2016
Kinomoto sakura,Arthur EX,1,ct,f,B,m,1:15.7,0,2,2,13-03-2016
Tenko-abab,Alter amiba,0,ct,f,A,m,4:1,0,2,2,13-03-2016
Fusagiko,Robo-jam,1,ct,t,A,m,1.2:1,0,2,2,13-03-2016
Leonardo,Kuanyinshen,0,ct,t,B,m,8.9:1,0,2,2,13-03-2016
Shen EX2,Shadow lady,1,ct,f,S,m,1:1,0,2,2,13-03-2016
Tomoko,Serpent,0,ct,f,B,m,29.6:1,0,2,2,13-03-2016
Vritra,Lf2 - bat,0,ct,f,A,m,1:2.7,0,2,2,13-03-2016
Zenith,Anne,1,ct,f,B,m,1:3.6,0,2,2,13-03-2016
Chintao,Dark arcueid mk2,1,ct,f,S,m,1:4.6,0,2,2,13-03-2016
Chonshu ex,Luke EX,0,ct,t,B,m,5.7:1,0,2,2,13-03-2016
Lucario,Sandman,0,ct,f,A,m,1.3:1,0,2,2,13-03-2016
Curfue,Aoko 7thmoonstyle,0,ct,f,S,m,1:1,0,2,2,13-03-2016
Shingetter1,Hashi EX3,0,ct,f,A,m,1:2.2,0,2,2,13-03-2016
Rugal bernstein,Extra usapi-,1,ct,f,S,m,1:39.1,0,2,2,13-03-2016
Charizard,Another cirno,1,ct,t,B,m,1:6.8,0,2,2,13-03-2016
Pepito EX2,Robert945,0,ct,t,A,m,1:2.5,0,2,2,13-03-2016
Remy sf3,A Bison,0,ct,t,B,m,4.7:1,0,2,2,13-03-2016
Dante D4,Gotenks gt,0,ct,t,B,m,1:1.9,0,2,2,13-03-2016
Bridget,Arrange_alice,1,ct,f,S,m,2:1,0,2,2,13-03-2016
Charles,Jigglypuff EX2,0,ct,t,B,m,1:4.3,0,2,2,13-03-2016
Ecoco,The joker,0,ct,t,B,m,8.7:1,0,2,2,13-03-2016
An ordinary sonic the hedgehog,Devilbat-schilt,0,ct,t,S,m,2:1,0,2,2,13-03-2016
Hamburglar,Abyss form 1,1,ct,t,A,m,1:1.2,0,2,2,13-03-2016
Saya EX,Rick strowd EX3,1,ct,f,A,m,1:1,0,2,2,13-03-2016
Kracko,Kim EX,1,ct,f,A,m,1.1:1,0,2,2,13-03-2016
Cci kasumi,Dq5-son,1,ct,f,B,t,1:1.5,0,2,2,13-03-2016
J'onn j'onnz,Batman beyond,1,ct,t,B,t,1:4.3,0,2,2,13-03-2016
Hikaru,R. lilith,1,ct,t,B,t,1:4.4,0,2,2,13-03-2016
Setsuna,Wyler,1,ct,t,B,t,1.6:1,0,2,2,13-03-2016
Ruby heart EX3,Felden,1,ct,t,B,t,1:4.2,0,2,2,13-03-2016
Chun-lee dark bolt,Wingnut,0,ct,t,B,t,1.9:1,0,2,2,13-03-2016
Dq5-son,Batman beyond,1,ct,t,B,t,3.8:1,0,2,2,13-03-2016
R. lilith,Wyler,0,ct,f,B,t,3.8:1,0,2,2,13-03-2016
Felden,Chun-lee dark bolt,1,ct,t,B,t,1:2,0,2,2,13-03-2016
Sailor mercury EX2,Zenith,0,ct,f,B,t,6.6:1,0,2,2,13-03-2016
Batman beyond,R. lilith,1,ct,t,B,t,1:4.1,0,2,2,13-03-2016
Chun-lee dark bolt,Sailor mercury EX2,1,ct,f,B,t,1:1.2,0,2,2,13-03-2016
R. lilith,Sailor mercury EX2,1,ct,t,B,t,1:3.2,0,2,2,13-03-2016
Hiryu,Captain kidd,1,ct,t,A,m,1:2.6,0,2,2,13-03-2016
Ratix,Heitasupermode,1,ct,f,A,m,1.2:1,0,2,2,13-03-2016
Alakazam,Imit ultraman,1,ct,f,A,m,1:2.7,0,2,2,13-03-2016
Gillius,Chloe valens,1,ct,t,A,m,1:2.1,0,2,2,13-03-2016
Ryu,Gochack bigbomb,1,ct,f,B,m,1:1.5,0,2,2,13-03-2016
Yamazaki 71113,Strider hien,0,ct,t,B,m,6.5:1,0,2,2,13-03-2016
Cyborg_d-9f,Dragon EX,1,ct,t,S,m,1:39.1,0,2,2,13-03-2016
Rina,Kagami,0,ct,f,A,m,1:3.8,0,2,2,13-03-2016
Dhaos,D kanna,1,ct,t,X,m,1:2.6,0,2,2,13-03-2016
Terry 02,Jones ex,0,ct,f,A,m,1:3.2,0,2,2,13-03-2016
Iari,Tails s2,1,ct,t,S,m,1:1.7,0,2,2,13-03-2016
Flea,Arthas,0,ct,f,X,m,160:1,0,2,2,13-03-2016
Shogun EX3,Vaisaga,1,ct,t,A,m,1:6,0,2,2,13-03-2016
Haoumaru,Sailor uranus,0,ct,f,S,m,6.3:1,0,2,2,13-03-2016
Zangoose EX2,Fungi,0,ct,f,B,m,4.4:1,0,2,2,13-03-2016
D_minoriko,Fiona mayfield,0,ct,f,S,m,7.2:1,0,2,2,13-03-2016
Mugetu,D4 reimu,1,ct,t,S,m,1.8:1,0,2,2,13-03-2016
Kiriko,Goku transformer,1,ct,f,B,m,1:3,0,2,2,13-03-2016
Cc iron clara,Human paladin,1,ct,t,B,m,1:3.2,0,2,2,13-03-2016
Jill ex,Heat man,1,ct,t,A,m,1:5.9,0,2,2,13-03-2016
Jackal,Toron,1,ct,f,B,m,1.4:1,0,2,2,13-03-2016
Yashiro EX2,Big bomberder,0,ct,t,A,m,7.8:1,0,2,2,13-03-2016
Makaryudo,Arc vp,0,ct,t,B,m,1.4:1,0,2,2,13-03-2016
John crawley,Ryu CVS,1,ct,f,B,m,1:1.6,0,2,2,13-03-2016
Hato sabure,Ik borodin,0,ct,t,A,m,2.1:1,0,2,2,13-03-2016
Supreme gogeta,Goa,0,ct,f,X,m,1:1.3,0,2,2,13-03-2016
Rai ex,Saizo,1,ct,t,S,m,1:1.8,0,2,2,13-03-2016
Eddie DD,Nameless,0,ct,t,S,m,4.8:1,0,2,2,13-03-2016
Makendo,Jill ex,1,ct,t,A,m,1.6:1,0,2,2,13-03-2016
Opera elmer,Fighter fly,0,ct,f,B,m,3.7:1,0,2,2,13-03-2016
Chameleon DS,Luke skywalker,1,ct,t,A,m,1:2,0,2,2,13-03-2016
Mr. bean,Sasuke storm,1,ct,t,B,m,1.3:1,0,2,2,13-03-2016
Koakuma_hsts,Mad dog,0,ct,t,S,m,1.9:1,0,2,2,13-03-2016
Waha- EX3,Kazuma EX,1,ct,f,B,m,1:14.4,0,2,2,13-03-2016
Ssj4 goten,Hayato mvc2,0,ct,t,B,m,2.6:1,0,2,2,13-03-2016
Abyss form 1,Nash,1,ct,f,A,m,1.4:1,0,2,2,13-03-2016
Robo rock,Dark chun-li,1,ct,f,B,m,1:8.4,0,2,2,13-03-2016
Lucky colt,Wafu,1,ct,t,A,m,1.5:1,0,2,2,13-03-2016
Athena945,Rubber soul,1,ct,f,S,m,1:2.2,0,2,2,13-03-2016
Vise,Geisya,1,ct,t,A,m,1:1.5,0,2,2,13-03-2016
Sammo-hacka,Oyashirorika,1,ct,t,S,m,1:9.1,0,2,2,13-03-2016
Mr satan,Remy sf3,1,ct,t,B,m,1:1.7,0,2,2,13-03-2016
Lavos spawn,G_orochi,1,ct,f,X,m,1:1.5,0,2,2,13-03-2016
The mask of ero,Yuiran,1,ct,f,B,m,2.6:1,0,2,2,13-03-2016
Ikemen,Eharu EX3,0,ct,t,B,m,1:1,0,2,2,13-03-2016
Haohmaru 98,Scorpion EX3,1,ct,f,A,m,1.5:1,0,2,2,13-03-2016
Zero ariel,Sorluska EX2,1,ct,t,A,m,1:2.3,0,2,2,13-03-2016
Magic dunker EX FF,Nail,1,ct,t,S,m,1:1.7,0,2,2,13-03-2016
Family dog,Ayatsuji tsukasa EX3,0,ct,f,B,m,13.3:1,0,2,2,13-03-2016
Takuma945,Konata,1,ct,f,S,m,1:13.1,0,2,2,13-03-2016
Doomsday,Veku,0,ct,t,B,m,8.7:1,0,2,2,13-03-2016
Shadow EX3,Royal air king,1,ct,f,A,m,2.8:1,0,2,2,13-03-2016
Buu Hyper Dimension,Kain blade,1,ct,f,B,m,1:1.3,0,2,2,13-03-2016
Red skull,Asha,0,ct,f,B,m,3.9:1,0,2,2,13-03-2016
Jack in dia,Mongul,1,ct,t,A,m,1:3.7,0,2,2,13-03-2016
Yoma komatsu,Shiiko yuzuki,0,ct,t,B,m,1:1,0,2,2,13-03-2016
Diablo_skeleton EX3,Sailor moon EX2,1,ct,t,B,m,1:3.9,0,2,2,13-03-2016
Kusanagi EX,Saiyaman,0,ct,t,A,m,3.6:1,0,2,2,13-03-2016
Lunasa,Koishi_b,1,ct,f,B,m,1:1.9,0,2,2,13-03-2016
Lf2 - rudolf,Pepe-h,1,ct,f,A,m,1:20.6,0,2,2,13-03-2016
Diba,Katakura kojuro,1,ct,f,A,m,1:2.9,0,2,2,13-03-2016
Jean pielle,Shin mr. karate,0,ct,f,B,m,6.5:1,0,2,2,13-03-2016
Hibiki EX3,Elirin,1,ct,t,A,m,1:46.2,0,2,2,13-03-2016
Rila,Ghetto warmachine,1,ct,t,A,m,7.2:1,0,2,2,13-03-2016
Reisen-e,Vorgasm,0,ct,t,B,m,11.5:1,0,2,2,13-03-2016
Boon,Alvin the chipmunk,1,ct,f,A,m,28.1:1,0,2,2,13-03-2016
Honda tadakatsu,Joshua bright,1,ct,t,A,m,2.1:1,0,2,2,13-03-2016
Wonder momo EX,Simple,0,ct,f,B,m,4.1:1,0,2,2,13-03-2016
Chrome dome,Ruby heart mvc3,1,ct,t,A,m,1:1,0,2,2,13-03-2016
Kill bill uma-ex,Geisya,1,ct,f,A,m,3.1:1,0,2,2,13-03-2016
Suika,Ryuhi SD,0,ct,t,S,m,6.2:1,0,2,2,13-03-2016
Ren idagawa,Zinc,0,ct,t,B,m,1.2:1,0,2,2,13-03-2016
Joker_shiki,Shingo,0,ct,f,S,m,45.6:1,0,2,2,13-03-2016
Usada hikaru,Freezeman,0,ct,f,B,m,9.5:1,0,2,2,13-03-2016
Musashi,Lucky 71113,1,ct,f,B,m,1:9.7,0,2,2,13-03-2016
Koakuma_hsts,Supermario64,1,ct,t,S,m,1:10.3,0,2,2,13-03-2016
Disc,Terryman,0,ct,f,A,m,1.6:1,0,2,2,13-03-2016
Michael_roa_valdamjong,7th heaven ciel,1,ct,f,S,m,1:72.7,0,2,2,13-03-2016
E Ryu,Marrow,1,ct,t,B,m,1:10.7,0,2,2,13-03-2016
Chang,Rocket tank,1,ct,t,B,m,1:1.2,0,2,2,13-03-2016
Rhadamantis,Capmurica,0,ct,t,B,m,1:3.3,0,2,2,13-03-2016
Meta jade,Kim hoon EX FF,0,ct,f,S,m,4.9:1,0,2,2,13-03-2016
Helion,Bad megaman,0,ct,f,B,m,25.5:1,0,2,2,13-03-2016
Slalingaru,Sentinel,0,ct,t,S,m,5:1,0,2,2,13-03-2016
Makoto mizoguchi,Reimu hakurei EX,0,ct,t,S,m,1:1.3,0,2,2,13-03-2016
Natalia glinka,Ai,1,ct,t,A,m,1:11.7,0,2,2,13-03-2016
Katana EX3,Masaki anzu EX3,0,ct,t,A,m,8.9:1,0,2,2,13-03-2016
Drunken master,Saber EX,0,ct,t,B,m,1:1.3,0,2,2,13-03-2016
Chain combo yuyuko,Asellus EX,0,ct,f,A,m,1.3:1,0,2,2,13-03-2016
Dokuo_ver1.39,Dream v,0,ct,f,B,m,2.2:1,0,2,2,13-03-2016
Sailor venus EX2,Jabu,0,ct,f,B,m,6.7:1,0,2,2,13-03-2016
Tarantulra_dfo,Human bo,0,ct,t,A,m,10:1,0,2,2,13-03-2016
Mongul,Shadow dio,0,ct,f,A,t,1:1.7,0,2,2,13-03-2016
Blitztank-n,Viper,1,ct,f,A,t,1.2:1,0,2,2,13-03-2016
Itachi uchiha nzc,Hawk,1,ct,f,A,t,1.6:1,0,2,2,13-03-2016
Kasumi todo,Azusa,1,ct,t,A,t,1.4:1,0,2,2,13-03-2016
Sonic,Princess silver,1,ct,t,A,t,1:1.6,0,2,2,13-03-2016
Irriana,Shinki,0,ct,f,A,t,2.4:1,0,2,2,13-03-2016
Rina,Mongul,0,ct,t,A,t,1:4,0,2,2,13-03-2016
Moriya ex,Viper,0,ct,f,A,t,1.1:1,0,2,2,13-03-2016
Hawk,Azusa,1,ct,t,A,t,1.2:1,0,2,2,13-03-2016
Princess silver,Irriana,0,ct,t,A,t,1.9:1,0,2,2,13-03-2016
Rina,Moriya ex,1,ct,f,A,t,1:2.5,0,2,2,13-03-2016
Azusa,Princess silver,1,ct,t,A,t,1:2.2,0,2,2,13-03-2016
Moriya ex,Princess silver,0,ct,f,A,t,3:1,0,2,2,13-03-2016
Kouryu,Shizuha EX3,0,ct,t,A,m,12.4:1,0,2,2,13-03-2016
Sorami,Judgment EX3,1,ct,t,A,m,1:1.5,0,2,2,13-03-2016
Azami,Saint kyo,1,ct,t,S,m,1:3.4,0,2,2,13-03-2016
Holy flandre,Arrange_unknown,0,ct,f,S,m,4.4:1,0,2,2,13-03-2016
Ryuho,Weiss guitly gear,0,ct,f,S,m,1:1.6,0,2,2,13-03-2016
White len k,Atomos,1,ct,t,S,m,1:4.9,0,2,2,13-03-2016
Mrheart,Kung fu fiunn,1,ct,t,B,m,3:1,0,2,2,13-03-2016
Leo EX2,Shinobi,0,ct,t,A,m,2.9:1,0,2,2,13-03-2016
Swordsman,Chrome dome,1,ct,f,A,m,1:2.9,0,2,2,13-03-2016
Okubo kumi,Ryoko,0,ct,t,B,m,1:6.5,0,2,2,13-03-2016
Kay,Okina,1,ct,t,A,m,1.9:1,0,2,2,13-03-2016
Eiji EX3,Custom-bsreimu,1,ct,t,A,m,5.3:1,0,2,2,13-03-2016
Gouki,Shinki,0,ct,f,A,m,15.3:1,0,2,2,13-03-2016
Byakuren hijiri,Sylveon_var1,1,ct,t,S,m,1:1.7,0,2,2,13-03-2016
Chun-lee dark bolt,Rin EX,1,ct,f,B,m,1:1,0,2,2,13-03-2016
Glenn,Alex EX2,0,ct,t,B,m,38.6:1,0,2,2,13-03-2016
Ralf EX3,Custom sd luffy,0,ct,f,A,m,3.4:1,0,2,2,13-03-2016
